hours,elapsed_days,timestamp_utc,price_ETH,price_return,wallet_tokens,wallet_cash_ETH,branches,bank_pending,vault_ETH,hook_ETH,epoch_flow_ETH,branch_withdraw_sell_ETH,sell_pool_ETH,branch_withdraw_sell_ETH_tokens,branches_retired,game_prefund_ETH,buy_pool_ETH,spec_sell_ETH,spec_sell_ETH_tokens,new_seller_activations,owner_spec_sell_ETH,owner_spec_sell_ETH_tokens,spec_buy_ETH,owner_spec_buy_ETH,licenses,license_internal_tokens,license_wallet_tokens,license_fresh_tokens,license_fresh_buy_ETH
16.25,0.6770833333333334,2026-09-16T21:55:47+00:00,6.674616326688244e-05,-0.3569055725829714,54955092.57323402,7530.986777259292,1149,1303284.6601775973,111.7189937774005,2404.984651166572,1575.2605037615042,0.0,59.37033384097322,0.0,0.0,0.0,0.7867871894089049,4.829877689176796,75062.00025720955,9.0,52.75934613656722,806383.8950618113,0.8028440708254132,0.0,0.0,0.0,0.0,0.0,0.0
16.5,0.6875,2026-09-16T22:10:47+00:00,6.665608789120115e-05,-0.3577734422748444,54923687.373396486,7532.997084971487,1149,1310576.326844264,111.7189937774005,2405.047788744623,1573.1870584712565,0.0,2.091978386556093,0.0,0.0,0.0,0.0185330963084065,2.0292190349594104,31680.25142340887,7.0,0.0,0.0,0.0189113227636801,0.0,0.0,0.0,0.0,0.0,0.0
16.75,0.6979166666666666,2026-09-16T22:25:47+00:00,6.626255808591147e-05,-0.36156507332024823,54785756.01202349,7541.799949769771,1149,1317867.9935109313,111.7189937774005,2405.320042295087,1564.1119401225096,0.0,9.075118348746855,0.0,0.0,0.0,0.0,8.340103378254618,130700.18248328268,9.0,0.4627614200298308,7231.178889716481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.7083333333333334,2026-09-16T22:40:47+00:00,6.595538500567846e-05,-0.3645246636020223,54677134.174183816,7548.642151626722,1149,1325159.6601775973,111.7189937774005,2405.5715842081895,1557.0181963524585,0.0,7.862063770051236,0.0,0.0,0.0,0.7683199999999999,7.6088619405749665,119879.2228228742,6.0,0.017339916374733092,273.6858467222791,0.7839999999999999,0.0,0.0,0.0,0.0,0.0,0.0
17.25,0.71875,2026-09-16T22:55:47+00:00,6.592054939822135e-05,-0.3648603021456458,54664562.61069471,7549.337720402555,1149,1332451.3268442643,111.7189937774005,2405.6679976150253,1556.2262141697906,0.0,2.233295189308592,0.0,0.0,1.4707275577965628,1.4413130066406317,2.1662962923229454,34195.776243294364,5.0,4.130638899368932e-08,0.0006524632602379383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,0.7291666666666666,2026-09-16T23:10:47+00:00,6.607513874664478e-05,-0.363370845019674,54718639.80913153,7545.603353719198,1149,1339742.9935109313,111.7189937774005,2405.7814123566336,1559.8471661115384,0.0,0.7839556263397753,0.0,0.0,0.0,4.40490756808744,0.7333977446701736,11583.513525446364,9.0,0.027039212879408296,427.1952846298105,0.8648036409055507,3.63,0.0,0.0,0.0,0.0,0.0
17.75,0.7395833333333334,2026-09-16T23:25:47+00:00,6.700712928759284e-05,-0.3543911839582199,55041086.37283865,7523.319566538082,1149,1347034.6601775982,111.7189937774005,2406.3446916974535,1581.5676739518358,0.0,2.3806396193747332,0.0,0.0,0.0,24.101147459672084,2.3092108151113857,36150.49318744409,13.0,9.61568210641417e-06,0.15160706745307634,4.593007611910283,20.000000000000004,0.0,0.0,0.0,0.0,0.0
18.0,0.75,2026-09-16T23:40:47+00:00,6.69875647092808e-05,-0.35457968724696964,55033790.70857075,7523.5457446396285,1149,1354326.326844265,111.7189937774005,2406.5330202784553,1581.1531672692854,0.0,3.903889535100461,0.0,0.0,0.0,3.48938285255,3.785749992965256,58776.928974376264,5.0,0.0010228560821906286,15.898563360802548,3.5605947475,0.0,0.0,0.0,0.0,0.0,0.0
18.25,0.7604166666666666,2026-09-16T23:55:47+00:00,6.73973403922662e-05,-0.350631528351825,55173465.72614953,7513.774748200451,1149,1361617.9935109313,111.7189937774005,2406.796279004471,1590.6609049824478,0.0,1.3732550047106997,0.0,0.0,1.2593600954727906,10.88099271787302,1.3320488286486918,20633.867921034434,12.0,8.525920686679455e-06,0.13243495977045647,4.8639947475000005,4.979698950775192,0.0,0.0,0.0,0.0,0.0
18.5,0.7708333333333334,2026-09-17T00:10:47+00:00,6.738137280670028e-05,-0.35078537487714057,55167750.21950164,7514.034743357529,1149,1368909.6601775982,111.7189937774005,2406.8862307069994,1590.310958122842,0.0,1.9261458637538453,0.0,0.0,0.0,1.5761990041481244,1.8199280349365516,28121.74016779242,10.0,0.04843345290467823,748.4915825122202,1.6083663307633917,0.0,0.0,0.0,0.0,0.0,0.0
18.75,0.78125,2026-09-17T00:25:47+00:00,6.758688480641652e-05,-0.34880528171049074,55237096.53655706,7509.043535615145,1149,1376201.3268442648,111.7189937774005,2407.1025327647963,1595.0858638074285,0.0,2.357852286440675,0.0,0.0,0.0,7.132757971026865,1.265906672344588,19528.87105000416,7.0,1.0212100455028668,15750.187228862433,3.648324460231494,3.63,0.0,0.0,0.0,0.0,0.0
19.0,0.7916666666666666,2026-09-17T00:40:47+00:00,6.73695155452372e-05,-0.35089961872874353,55162427.39498609,7513.790578341501,1149,1383492.9935109313,111.7189937774005,2407.3175428636005,1590.1238109822677,0.0,6.2743107961878195,0.0,0.0,0.0,1.3122579710268643,6.067184901935807,93602.17367704198,7.0,0.018896570366378,290.99989324092684,1.3390387459457798,0.0,0.0,0.0,0.0,0.0,0.0
19.25,0.8020833333333334,2026-09-17T00:55:47+00:00,6.778644437333989e-05,-0.3468825398007719,55302928.62560877,7503.715792574863,1149,1390784.660177598,111.7189937774005,2407.7193659742393,1599.7967736382668,0.0,4.055210431287833,0.0,0.0,7.617654170700867,13.728173087286848,1.3649655513739387,21029.78674145914,4.0,2.568588566975259,39547.562371772096,1.4406857142857143,4.95,0.0,0.0,0.0,0.0,0.0
19.5,0.8125,2026-09-17T01:10:47+00:00,6.796551124932153e-05,-0.34515724347747134,55362867.80139199,7499.395223399584,1149,1398076.326844265,111.7189937774005,2407.8941164703883,1603.942592317397,0.0,1.7882411466350732,0.0,0.0,0.0,5.934059825764893,1.07708011604956,16500.861104313408,8.0,0.6575137961864607,10093.924140669256,1.1051630875151972,4.95,0.0,0.0,0.0,0.0,0.0
19.75,0.8229166666666666,2026-09-17T01:25:47+00:00,6.77589561336072e-05,-0.347147386990878,55291925.90313305,7503.6541138450575,1149,1405367.993510932,111.7189937774005,2408.297259713246,1599.280558629065,0.0,9.885041533761978,0.0,0.0,0.0,5.223007845429593,9.586174238550885,147331.27406851837,3.0,0.0023160491982343956,35.59937213222797,0.36271583321936984,4.966884009055725,0.0,0.0,0.0,0.0,0.0
20.0,0.8333333333333334,2026-09-17T01:40:47+00:00,6.78032859775158e-05,-0.34672027216973234,55306857.01496925,7502.608800660534,1149,1412659.6601775987,111.7189937774005,2408.31968037684,1600.303451149995,0.0,0.03065586849788815,0.0,0.0,0.0,1.053548389427818,0.0297361924429515,456.7529945370648,4.0,0.0,0.0,1.0750493769671612,0.0,0.0,0.0,0.0,0.0,0.0
20.25,0.84375,2026-09-17T01:55:47+00:00,7.06893797113512e-05,-0.3189129690021859,54307198.103167966,7435.292033401841,1224,1360413.2818107759,111.7189937774005,2409.744544165189,1666.1953546203392,0.0,1.589644598686391,0.0,0.0,21.952643826023127,67.48154806903075,1.5027878603122848,22195.386810851127,7.0,0.03916740041351431,578.3340714614803,0.1953311025029398,4.95,75.0,59538.04503346437,1351609.749458727,589838.1356264651,41.76074759089306
20.5,0.8541666666666666,2026-09-17T02:10:47+00:00,7.059769935493779e-05,-0.3197963025666536,54276480.98298529,7436.69273902108,1224,1367704.9484774424,111.7189937774005,2410.297088558463,1664.2421046078248,0.0,11.752196470835997,0.0,0.0,0.0,9.798946458321776,1.2296380363827917,18081.629857847765,7.0,10.169992540328126,149982.1248832439,0.3695249574712008,9.6294,0.0,0.0,0.0,0.0,0.0
20.75,0.8645833333333334,2026-09-17T02:25:47+00:00,7.060927978447273e-05,-0.3196847259705391,54279841.69741469,7436.293966756601,1224,1374996.6151441087,111.7189937774005,2410.412170561538,1664.5257948692295,0.0,2.168148943014785,0.0,0.0,0.0,2.451839204419574,1.9690423054812278,29032.0014502398,3.0,0.13406216924311365,1977.3781169574495,2.5018767392036465,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.875,2026-09-17T02:40:47+00:00,7.064183828582731e-05,-0.31937102717855814,54289687.42051805,7435.343580067363,1224,1382288.281810775,111.7189937774005,2410.5934642807338,1665.2948878392701,0.0,3.2851414051087886,0.0,0.0,0.0,4.054234375149422,3.186587162844808,46995.65966791743,2.0,1.1071733752032742e-10,1.6311581505948485e-06,1.645968397582828,2.4910054546104594,0.0,0.0,0.0,0.0,0.0
21.25,0.8854166666666666,2026-09-17T02:55:47+00:00,7.461681927097179e-05,-0.28107237455917355,54959265.0167029,7344.8645137227795,1249,1362357.5578998511,111.7189937774005,2412.456150770691,1753.911267693895,0.0,1.075003300936487,0.0,0.0,60.56843799753523,89.69138315556133,1.0427532019083925,14599.17823446483,4.0,0.0,0.0,6.140173786791005,0.0,25.0,27222.39057762332,200287.4163882609,338210.6555970013,24.813207762164918
21.5,0.8958333333333334,2026-09-17T03:10:47+00:00,7.495145852574201e-05,-0.2778481496838465,55056500.31926318,7337.332159594889,1249,1369649.2245665174,111.7189937774005,2412.632754809062,1761.2670177834148,0.0,0.5254444496845281,0.0,0.0,0.0,7.88119453920397,0.507247616844752,7050.55073882187,3.0,0.0024334993492402643,33.81940352561658,2.9042536652577646,5.137781578827921,0.0,0.0,0.0,0.0,0.0
21.75,0.90625,2026-09-17T03:25:47+00:00,7.549078119285687e-05,-0.27265181502091707,55211912.29765336,7325.257468588197,1249,1376940.8912331841,111.7189937774005,2412.8919124437193,1773.0825511554478,0.0,0.35756709563293043,0.0,0.0,0.0,12.173100467665922,0.3468400827639425,4805.108142962301,2.0,0.0,0.0,6.828507369830971,5.593023719624053,0.0,0.0,0.0,0.0,0.0
22.0,0.9166666666666666,2026-09-17T03:40:47+00:00,7.592683839141534e-05,-0.26845043563515736,55336386.55715906,7315.540765672844,1249,1384232.557899851,111.7189937774005,2413.088671207447,1782.6024953070735,0.0,0.049083105690669974,0.0,0.0,0.0,9.569027257316137,0.047610325381372144,653.7139476712406,1.0,2.871385777325486e-07,0.003960765102574581,1.1843135278736088,8.58,0.0,0.0,0.0,0.0,0.0
22.25,0.9270833333333334,2026-09-17T03:55:47+00:00,8.152528000533912e-05,-0.2145098579612289,56844684.71099928,7192.998935717509,1249,1391524.2245665174,111.7189937774005,2415.6993960082686,1902.5336004615872,0.0,3.236603273549008,0.0,0.0,109.38838828103785,123.16770842806363,3.139505175342538,40401.13124794008,3.0,0.0,0.0,11.342946849639306,4.95,0.0,0.0,0.0,0.0,0.0
22.5,0.9375,2026-09-17T04:10:47+00:00,8.204601278685264e-05,-0.20949263549368868,56977137.583186805,7181.833517376106,1249,1398815.8912331844,111.7189937774005,2415.922704375096,1913.4757104361627,0.0,0.0,0.0,0.0,0.0,10.942109974575164,0.0,0.0,0.0,0.0,0.0,9.915562559378067,1.2498557820251597,0.0,0.0,0.0,0.0,0.0
22.75,0.9479166666666666,2026-09-17T04:25:47+00:00,8.289780443545034e-05,-0.20128568492570986,57191104.79897775,7163.6454627668845,1249,1406107.557899851,111.7189937774005,2416.286465532887,1931.3000038875932,0.0,1.328068947259453e-06,0.0,0.0,0.0,17.824294779499482,1.2882268788416694e-06,0.016182398033484025,0.0,0.0,0.0,4.899294820273111,13.288761077175344,0.0,0.0,0.0,0.0,0.0
23.0,0.9583333333333334,2026-09-17T04:40:47+00:00,8.394825721541495e-05,-0.19116464880923922,57450497.65093125,7141.341906592677,1249,1413399.224566518,111.7189937774005,2416.732537515552,1953.1574880791354,0.0,1.739232493491727e-05,0.0,0.0,0.0,21.857501583867414,1.687055518686975e-05,0.20962972040682484,0.0,0.0,0.0,12.037892785596,10.265680259166668,0.0,0.0,0.0,0.0,0.0
23.25,0.96875,2026-09-17T04:55:47+00:00,8.891626029196088e-05,-0.14329830057971393,58615408.08936288,7037.605797541538,1249,1420690.8912331844,111.7189937774005,2418.807259697367,2054.81887494846,0.0,1.6033482097554952e-08,0.0,0.0,82.40552335629326,101.6613868853575,1.5552477634628304e-08,0.00018214400315628981,0.0,0.0,0.0,21.330585710398072,0.0,0.0,0.0,0.0,0.0,0.0
23.5,0.9791666666666666,2026-09-17T05:10:47+00:00,8.948293488688937e-05,-0.137838432082102,58742153.93835357,7025.952911239123,1249,1427982.5578998514,111.7189937774005,2419.04032358131,2066.2386973669322,0.0,0.00012465373083614395,0.0,0.0,0.0,11.419947072204481,0.00012091411891105963,1.409995071944602,0.0,0.0,0.0,5.92698784737168,5.726019369163505,0.0,0.0,0.0,0.0,0.0
23.75,0.9895833333333334,2026-09-17T05:25:47+00:00,9.030837706881926e-05,-0.1298853567085928,58924640.89678355,7009.044426230483,1249,1435274.2245665176,111.7189937774005,2419.378493281483,2082.809012675399,0.0,0.0,0.0,0.0,0.0,16.57031530846685,0.0,0.0,0.0,0.0,0.0,8.628813542871288,8.279671465768352,0.0,0.0,0.0,0.0,0.0
24.0,1.0,2026-09-17T05:40:47+00:00,9.127099428260983e-05,-0.12061060988233474,59134320.19569591,6989.423265509637,1249,1442565.8912331844,111.7189937774005,2419.7709164958997,2102.0377501818275,0.0,0.0,0.0,0.0,0.0,19.228737506428388,0.0,0.0,0.0,0.0,0.0,11.341489255076938,8.279671465768352,0.0,0.0,0.0,0.0,0.0
