hour,price,eth_principal,token_principal,sqrt,scale,branches,charters,remaining_slots,pending,withdrawn_7d,protected_branch_balance,protected_branch_count,resolution_fee_small,buy_tax,sell_tax,multiplier,banker_cash,speculator_cash,banker_inventory,speculator_inventory,prospective_cash,contraction_eth,expansion_eth,pol_eth,team_eth,unallocated_hook_fees,uncollected_lp_eth,uncollected_lp_tokens,issued,physical_burned,ledger_burned,recycle_buffer,momentum_day,forecast_price_7d,eth_accounting_error,token_accounting_error,ledger_accounting_error,pool_buy_eth,pool_sell_eth_gross,pol_added_eth,spec_buy_eth,spec_sell_eth,license_buy_eth,prefund_buy_eth,banker_inventory_sell_eth,withdraw_sell_eth,buyback_eth,pol_buy_eth,charter_eth,new_capital_eth,licenses_internal,licenses_external,license_tokens_internal,license_tokens_inventory,license_tokens_fresh,prefund_tokens,branches_retired,charters_created,gross_withdrawn,resolution_fee_tokens,hook_tax_eth,lp_fee_eth,lp_fee_tokens,licenses_bought,elapsed_days,timestamp_utc
279.0,0.00013515488219083697,2681.82045381792,28264961.25096093,88.48668548436676,1.0,1810.4166666666667,745.0,5639.583333333333,7280915.695960443,1124116.0408716097,6024.960835415518,1.0,0.5668080235488131,0.02,0.03,0.8000000000000002,1194.8312297429136,10368.4136830106,4371.563533258176,65839589.79081157,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,0.5280828583169623,180.9541238757994,547673.8772701721,8422353.009259209,4912742.320684983,213676.49050430153,1891.8360879340296,-0.10592914112675272,0.00012795592560447787,-1.01257076797386e-10,-1.6375755270322163e-08,4.856459175546964e-08,0.13715833171211975,17.50851448171767,0.0,0.0,7.060622194973219,0.14137119327161382,0.0,0.0,9.922636852292918,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1073.3866732045635,0.0,8.333333333333334,0.0,46558.73255844751,3783.672175868059,0.5280828583169623,0.0013854376940618154,985.7986438273601,0.3333333333333333,11.625,2026-09-27 01:09:19 UTC
280.0,0.00013471091620828707,2676.0739406536504,28305417.32705334,88.61276062866084,1.0,1807.8333333333333,738.4166666666666,5576.333333333333,7262541.862080163,1167895.826287966,6039.00973342015,1.0,0.6,0.02,0.03,0.8000000000000002,1198.6272413283207,10369.652408907605,4371.563533258176,65807217.42998395,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,1.1501235927687694,181.04385882320568,548543.0372976122,8445686.342592543,4929234.093366434,222844.0592256384,11059.404809270907,-0.10315004742322721,0.00012814077450347427,-1.0156024169797699e-10,-2.5688981016476948e-08,4.92242785791556e-08,8.883759793220744,14.630272957490831,0.0,7.1510499042301445,8.389775801235249,2.005577382123952,0.0,0.0,5.801588967530857,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,16491.772681449696,0.0,7.916666666666667,0.0,43779.78541635635,18335.137442673764,0.6220407344518066,0.08973494740627015,869.1600274400066,5.333333333333333,11.666666666666666,2026-09-27 02:09:19 UTC
281.0,0.0001350313578984012,2678.433720247962,28310028.732405767,88.62718398241823,1.0,1819.5,738.4166666666666,5564.666666666667,7287947.8136162395,1167895.826287966,6053.069507288093,1.0,0.6,0.02,0.03,0.8000000000000002,1194.3235347969314,10371.015933003064,4371.563533258176,65775014.399350084,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,1.6221890315998164,181.15219622599295,549152.7985166633,8469019.675925877,4956215.957428819,222844.0592256384,11059.404809270907,-0.09416485531236228,0.00013121545855582654,-1.0065074699620406e-10,-1.932494342327118e-08,4.9437706669171653e-08,10.725402875940127,8.36562328162851,0.0,6.751130487720405,8.114654583179655,4.303706531389188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,0.0,26981.864062386736,0.0,0.0,0.0,0.0,0.0,0.47206543883104723,0.108337402787274,609.7612190511308,11.666666666666666,11.708333333333334,2026-09-27 03:09:19 UTC
282.0,0.0001353232008288591,2682.713362583776,28269238.999982197,88.49936925906364,1.0,1843.5833333333333,738.4166666666666,5540.583333333333,7313353.765152317,1167895.826287966,6067.0425750089735,1.0,0.6,0.02,0.03,0.8000000000000002,1184.6288651058428,10375.864062639215,4371.563533258176,65729510.229234494,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,2.0734141113638542,181.26786886535305,549700.193137193,8492353.00925921,5041962.46534744,222844.0592256384,11059.404809270907,-0.08170332340969265,0.00013431324241826146,-1.000444171950221e-10,-3.158735732237498e-08,4.9631732205549874e-08,11.451591296649648,7.1719489608354365,0.0,2.1086608558599758,6.956790492010374,9.694669691088743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.083333333333332,0.0,0.0,85746.5079186198,0.0,0.0,0.0,0.0,0.0,0.4512250797640374,0.11567263936009746,547.3946205297216,24.083333333333332,11.75,2026-09-27 04:09:19 UTC
283.0,0.000135342311161753,2683.2120556971126,28263085.274984863,88.4804245410927,1.0,1864.25,738.4166666666666,5519.916666666667,7338759.716688394,1167895.826287966,6080.838643311064,1.0,0.6,0.02,0.03,0.8000000000000002,1176.8440537481029,10382.642326901083,4371.563533258176,65668673.62630769,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,2.494289096780677,181.35484786246965,550362.1667197869,8515686.342592545,5108290.819688988,222844.0592256384,11059.404809270907,-0.07446958805143482,0.00013600034043563717,-1.01257076797386e-10,-3.554547826449076e-08,5.015560115377108e-08,8.610920714539612,8.112227601202827,0.0,1.0905965112971472,7.868860773166742,7.784811357739765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,0.0,0.0,66328.35434154702,0.0,0.0,0.0,0.0,0.0,0.42087498541682306,0.08697899711656176,661.9735825939161,20.666666666666668,11.791666666666666,2026-09-27 05:09:19 UTC
284.0,0.0001350040500004184,2678.61248925258,28299348.731681835,88.59355982221564,1.0,1876.25,738.4166666666666,5507.916666666667,7364165.668224469,1167895.826287966,6094.480415434648,1.0,0.6,0.02,0.03,0.8000000000000002,1173.4981360173344,10390.2527294532,4371.563533258176,65604628.3513476,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,2.79658072620377,181.38763785623118,551002.6194693878,8539019.675925879,5135432.185202489,222844.0592256384,11059.404809270907,-0.07333311417410183,0.00013597839939266044,-1.0065074699620406e-10,-4.035731156667074e-08,5.011679604649544e-08,3.2462093823914224,7.84577582692422,0.0,0.0,7.6104025521164935,3.3459177307683188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,27141.36551350249,0.0,0.0,0.0,0.0,0.0,0.30229162942309296,0.03278999376152952,640.452749600781,12.0,11.833333333333334,2026-09-27 06:09:19 UTC
285.0,0.00013468460711119266,2674.065651856798,28337085.879698936,88.71124721387822,1.0,1890.0,738.4166666666666,5494.166666666667,7389571.619760546,1167895.826287966,6108.035483230094,1.0,0.6,0.02,0.03,0.8000000000000002,1170.1007162264298,10397.855214447918,4371.563533258176,65541117.54101505,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,3.1041866653815036,181.4218041090227,551644.4938794583,8562353.009259213,5160563.97310788,222844.0592256384,11059.404809270907,-0.07238457563649951,0.00013600394786987332,-1.0095391189679503e-10,-3.461415568987528e-08,5.056305478016535e-08,3.3824590263635628,7.929296422145474,0.0,0.08893253476372177,7.69141752948111,3.397419790904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0.0,1.8947806286936004e-14,25131.787905389097,0.0,0.0,0.0,0.0,0.0,0.3076059391777339,0.034166252791551145,641.8744100705852,13.75,11.875,2026-09-27 07:09:19 UTC
286.0,0.00013427081087468516,2668.2863838768085,28383659.171261203,88.85641183355627,1.0,1896.0833333333333,738.4166666666666,5488.083333333333,7414977.571296622,1167895.826287966,6121.490331888995,1.0,0.6,0.02,0.03,0.8000000000000002,1168.8356438822454,10404.627516874047,4371.563533258176,65485732.45678442,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,3.3598108430128053,181.43821782943712,552229.5145692172,8585686.342592547,5168790.745086488,222844.0592256384,11059.404809270907,-0.072743114383693,0.00013558666445671864,-1.0095391189679503e-10,-3.236345946788788e-08,4.98257577419281e-08,1.624958321026232,7.40422630101574,0.0,0.4097970858571667,7.1820995119852675,1.2650723441843013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.083333333333333,0.0,0.0,8226.771978608287,0.0,0.0,0.0,0.0,0.0,0.2556241776313016,0.016413720414406384,585.0206897589235,6.083333333333333,11.916666666666666,2026-09-27 08:09:19 UTC
287.0,0.0001338295926887472,2662.1438752698796,28433021.9810715,89.0102600501927,1.0,1899.0833333333333,738.4166666666666,5485.083333333333,7440383.522832699,1167895.826287966,6134.900044777899,1.0,0.6,0.02,0.03,0.8000000000000002,1168.2579221660123,10411.099287682431,4371.563533258176,65432501.75501155,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,3.59759223137879,181.44889595584834,552800.7451981462,8609019.67592588,5172087.406420131,222844.0592256384,11059.404809270907,-0.07344638966044009,0.00013505879480428084,-1.01257076797386e-10,-2.9103830456733704e-08,4.9476511776447296e-08,1.0571345147109736,7.199643121640179,0.0,0.5118830196058332,6.983653827990973,0.5777217162331421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3296.661333642963,0.0,0.0,0.0,0.0,0.0,0.23778138836598486,0.010678126411221955,571.2306289289687,3.0,11.958333333333334,2026-09-27 09:09:19 UTC
288.0,0.00013339025380301254,2655.9980408300526,28482276.880115267,89.16380042427265,1.0,1901.5,738.4166666666666,5482.666666666667,7465789.474368776,1167895.826287966,6148.287507811248,1.0,0.6,0.02,0.03,0.8000000000000002,1167.8839671767967,10417.395629519162,4349.246507847739,65380449.487010054,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,3.8145394488676545,181.45539633067185,553333.0619431986,8632353.009259215,5174374.775658216,222844.0592256384,11059.404809270907,-0.07410040690088558,0.0001345344820697681,-1.0065074699620406e-10,-3.2751510540644326e-08,4.868100707729658e-08,0.6435371075243287,6.789371547351398,0.0,0.2893485642005312,6.585690400930857,0.37395498921559817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166666666666665,0.0,22.3170254104366,2265.052212674654,0.0,0.0,0.0,0.0,0.0,0.2169472174888645,0.006500374823478067,532.3167450523214,2.4166666666666665,12.0,2026-09-27 10:09:19 UTC
289.0,0.00013290931959238853,2649.385372677159,28533920.225706086,89.32483128454696,1.0,1902.1666666666667,738.4166666666666,5482.0,7491195.425904854,1167895.826287966,6161.656291939688,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10423.895700013056,4304.612457027177,65327725.31571448,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,4.017395592363492,181.45628961803607,553860.3036561543,8655686.342592549,5174972.993700835,222844.0592256384,11059.404809270907,-0.07509981875861048,0.00013383324821711684,-1.0095391189679503e-10,-2.964710195859273e-08,4.8467578987280526e-08,0.08843544906013297,6.70110360195351,0.0,0.0,6.500070493894905,0.09115177186160893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,44.634050820562756,553.5839917985599,0.0,0.0,0.0,0.0,0.0,0.20285614349583747,0.0008932873642437676,527.2417129557439,0.6666666666666666,12.041666666666666,2026-09-27 11:09:19 UTC
290.0,0.00013242989594109685,2642.7831032445547,28585603.015788097,89.48600452850542,1.0,1902.1666666666667,738.4166666666666,5482.0,7516601.377440929,1167895.826287966,6175.020025934326,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10430.298738710122,4304.612457027177,65275519.6593442,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,4.216432901169242,181.45648304476825,554383.1699444257,8679019.675925883,5174972.993700835,222844.0592256384,11059.404809270907,-0.07601808585759924,0.00013315193108016146,-1.01257076797386e-10,-3.585591912269592e-08,4.741984109083811e-08,0.01914924648627695,6.621418679090671,0.0,0.019737421651491394,6.422776118717951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19903730880574996,0.00019342673218461566,522.8662882713464,0.0,12.083333333333334,2026-09-27 12:09:19 UTC
291.0,0.00013195813076043465,2636.277359719101,28636686.818605926,89.64530979533531,1.0,1902.1666666666667,738.4166666666666,5482.0,7542007.3289770065,1167895.826287966,6188.383759928965,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10436.609309929814,4304.612457027177,65223919.858518116,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,4.4116052069328555,181.45648304476825,554899.1679526865,8702353.009259216,5174972.993700835,222844.0592256384,11059.404809270907,-0.07677205485373828,0.00013251612532004284,-1.0065074699620406e-10,-3.088886539141337e-08,4.701238746444384e-08,0.0,6.505743525453795,0.0,0.0,6.310571219690181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19517230576361386,0.0,515.9980082608578,0.0,12.125,2026-09-27 13:09:19 UTC
292.0,0.00013149957476033694,2629.9039315471005,28687339.598420996,89.80327025593645,1.0,1902.1666666666667,738.4166666666666,5482.0,7567413.280513083,1167895.826287966,6201.747493923605,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10442.791535256654,4304.612457027177,65172755.43446248,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,4.602808052092876,181.45648304476825,555410.812193243,8725686.34259255,5174972.993700835,222844.0592256384,11059.404809270907,-0.07737086342539316,0.00013194576666513712,-1.0065074699620406e-10,-3.337239225705465e-08,4.617807765801748e-08,0.0,6.373428172000691,0.0,0.0,6.18222532684067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19120284516002073,0.0,511.64424055633566,0.0,12.166666666666666,2026-09-27 14:09:19 UTC
293.0,0.00013104267452371376,2623.571070881533,28737574.232397094,89.95994727562844,1.0,1902.1666666666667,738.4166666666666,5482.0,7592819.23204916,1167895.826287966,6215.111227918244,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10448.934410102253,4304.612457027177,65122013.37994117,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,4.7927938720598915,181.45648304476825,555918.2327384561,8749019.675925884,5174972.993700835,222844.0592256384,11059.404809270907,-0.07786989589993985,0.00013138771266370456,-1.0095391189679503e-10,-2.8405338525772095e-08,4.538257295886675e-08,0.0,6.332860665567163,0.0,0.0,6.142874845600148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18998581996701489,0.0,507.4205452130659,0.0,12.208333333333334,2026-09-27 15:09:19 UTC
294.0,0.00013058637576350983,2617.2487655676564,28787707.579493612,90.11630721471528,1.0,1902.1666666666667,738.4166666666666,5482.0,7618225.183585237,1167895.826287966,6228.4749619128825,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10455.067046256714,4304.612457027177,65071373.63539923,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,4.982463031476184,181.45648304476825,556424.6301838754,8772353.009259218,5174972.993700835,222844.0592256384,11059.404809270907,-0.07831607645907261,0.00013083596674485286,-1.0034758209561308e-10,-3.585591912269592e-08,4.5130339761575065e-08,0.0,6.3223053138764085,0.0,0.0,6.132636154460116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18966915941629223,0.0,506.39744541940473,0.0,12.25,2026-09-27 16:09:19 UTC
295.0,0.00013013188531520297,2610.934230396167,28838046.45210428,90.27332803793122,1.0,1902.1666666666667,738.4166666666666,5482.0,7643631.135121313,1167895.826287966,6241.8386959075215,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10461.19214537306,4304.612457027177,65020526.28932785,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,5.171899086620875,181.45648304476825,556933.1036445892,8795686.342592552,5174972.993700835,222844.0592256384,11059.404809270907,-0.07873736943571132,0.00013029493781506905,-1.0065074699620406e-10,-3.213062882423401e-08,4.4587068259716034e-08,0.0,6.314535171489676,0.0,0.0,6.125099116344985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18943605514469028,0.0,508.4734607137912,0.0,12.291666666666666,2026-09-27 17:09:19 UTC
296.0,0.00012972677225052938,2605.2677205253767,28883801.84304273,90.41607568350308,1.0,1902.1666666666667,738.4166666666666,5482.0,7669037.08665739,1167895.826287966,6255.202429902161,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10466.688659947726,4304.612457027177,64974308.722723365,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,5.341894382744577,181.45648304476825,557395.279310634,8819019.675925886,5174972.993700835,222844.0592256384,11059.404809270907,-0.07847944270330222,0.0001299718032874115,-1.0095391189679503e-10,-2.3438284794489544e-08,4.359753802418709e-08,0.0,5.666509870790094,0.0,0.0,5.496514574666391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16999529612370282,0.0,462.175666044896,0.0,12.333333333333334,2026-09-27 18:09:19 UTC
297.0,0.0001292979157852157,2599.25754350476,28932392.2779948,90.56765340450221,1.0,1902.1666666666667,738.4166666666666,5482.0,7694443.038193467,1167895.826287966,6268.5661638968,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10472.518531657724,4304.612457027177,64925227.475297034,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,5.5221996933630715,181.45648304476825,557886.0917848974,8842353.00925922,5174972.993700835,222844.0592256384,11059.404809270907,-0.07861409732292642,0.00012953289416921973,-1.0065074699620406e-10,-2.7163575092951458e-08,4.336470738053322e-08,0.0,6.0101770206164815,0.0,0.0,5.829871709997987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18030531061849445,0.0,490.81247426332214,0.0,12.375,2026-09-27 19:09:19 UTC
298.0,0.0001288830110110378,2593.4434627027053,28979430.63746429,90.71438888337833,1.0,1902.1666666666667,738.4166666666666,5482.0,7719848.989729543,1167895.826287966,6281.9298978914385,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10478.158190035718,4304.612457027177,64877713.98088341,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,5.696622117424724,181.45648304476825,558361.2267290336,8865686.342592554,5174972.993700835,222844.0592256384,11059.404809270907,-0.07852986040378902,0.00012915159671835697,-1.01257076797386e-10,-2.468004822731018e-08,4.284083843231201e-08,0.0,5.814080802055021,0.0,0.0,5.639658377993371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17442242406165065,0.0,475.1349441362404,0.0,12.416666666666666,2026-09-27 20:09:19 UTC
299.0,0.00012847333417646394,2587.6927969220487,29026111.6610525,90.86000610230678,1.0,1902.1666666666667,738.4166666666666,5482.0,7745254.94126562,1167895.826287966,6295.293631886078,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10483.736335842952,4304.612457027177,64830561.431804396,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,5.86914209084442,181.45648304476825,558832.7522198235,8889019.675925888,5174972.993700835,222844.0592256384,11059.404809270907,-0.07839478730814257,0.00012878576026132692,-1.0065074699620406e-10,-2.7163575092951458e-08,4.227816437681516e-08,0.0,5.750665780656543,0.0,0.0,5.578145807236846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17251997341969627,0.0,471.5254907900323,0.0,12.458333333333334,2026-09-27 21:09:19 UTC
300.0,0.0001280582838309487,2581.8416835737885,29073957.860187482,91.00925129417512,1.0,1902.1666666666667,738.4166666666666,5482.0,7770660.892801697,1167895.826287966,6308.657365880717,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10489.411915790766,4304.612457027177,64782231.937728666,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,6.044675491292228,181.45648304476825,559316.0471605809,8912353.009259222,5174972.993700835,222844.0592256384,11059.404809270907,-0.07840172994065475,0.0001283877736080252,-1.0065074699620406e-10,-2.8405338525772095e-08,4.159907499949137e-08,0.0,5.85111334826028,0.0,0.0,5.67557994781247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17553340044780838,0.0,483.29494075740195,0.0,12.5,2026-09-27 22:09:19 UTC
301.0,0.00012766663874005512,2576.330510312206,29118945.1412195,91.14958295954584,1.0,1902.1666666666667,738.4166666666666,5482.0,7796066.8443377735,1167895.826287966,6322.021099875356,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10494.757753854501,4304.612457027177,64736790.23971652,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,6.2100106891397004,181.45648304476825,559770.4641407023,8935686.342592556,5174972.993700835,222844.0592256384,11059.404809270907,-0.07803649178921336,0.00012808681974995617,-1.0065074699620406e-10,-2.5921811660130818e-08,4.105580349763235e-08,0.0,5.511173261582447,0.0,0.0,5.345838063734973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16533519784747341,0.0,454.4169801213996,0.0,12.541666666666666,2026-09-27 23:09:19 UTC
302.0,0.00012728229345405068,2570.876300846677,29164213.928174507,91.29080523842767,1.0,1902.1666666666667,738.4166666666666,5482.0,7821472.795873851,1167895.826287966,6335.384833869996,1.0,0.6,0.02,0.03,0.8000000000000002,1167.7928154049353,10500.048337036065,4304.612457027177,64691064.19228723,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,6.37363697310557,181.45648304476825,560227.7246149952,8959019.67592589,5174972.993700835,222844.0592256384,11059.404809270907,-0.07768990703260499,0.0001278049141304237,-1.0034758209561308e-10,-2.3438284794489544e-08,4.068715497851372e-08,0.0,5.454209465528966,0.0,0.0,5.290583181563097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16362628396586898,0.0,457.2604742929687,0.0,12.583333333333334,2026-09-28 00:09:19 UTC
303.0,0.00012702801025162705,2567.350997610063,29192858.08012357,91.3802552930993,1.0,1907.5833333333333,738.4166666666666,5476.583333333333,7846878.747409928,1167895.826287966,6348.748567864634,1.0,0.6,0.02,0.03,0.8000000000000002,1165.8247277051607,10505.32003670131,4304.612457027177,64646020.33946516,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,6.576040984789103,181.47577030422602,560678.1631432159,8982353.009259224,5190922.256045617,222844.0592256384,11059.404809270907,-0.07523389981476866,0.00012809332511994756,-1.0034758209561308e-10,-2.8793389598528545e-08,3.983344261844953e-08,1.90943868632102,5.434741922934886,0.0,0.0,5.271699665246839,1.968087699774294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416666666666667,0.0,0.0,15949.262344781297,0.0,0.0,0.0,0.0,0.0,0.20240401168353242,0.019287259457788083,450.4385282206744,5.416666666666667,12.625,2026-09-28 01:09:19 UTC
304.0,0.00012693237582184306,2566.400477266231,29194411.016956713,91.38473936273279,1.0,1920.5833333333333,738.4166666666666,5463.583333333333,7872284.698946004,1167895.826287966,6362.072195251759,1.0,0.6,0.02,0.03,0.8000000000000002,1161.0423525363324,10510.74245870223,4304.612457027177,64599366.248159505,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,6.839606075758031,181.5226787249976,561145.0620511646,9005686.342592558,5235556.511610164,222844.0592256384,11059.404809270907,-0.06980169772776368,0.0001290418764859664,-1.0065074699620406e-10,-4.035731156667074e-08,3.934837877750397e-08,4.64393365638576,5.594454000217809,0.0,0.0041983792912124295,5.426620380211275,4.782375168828516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,44634.25556454936,0.0,0.0,0.0,0.0,0.0,0.26356509096892883,0.04690842077157334,466.8989079486173,13.0,12.666666666666666,2026-09-28 02:09:19 UTC
305.0,0.00012684180412836309,2565.3360835551293,29199231.262031868,91.39962160893083,1.0,1933.5833333333333,738.4166666666666,5450.583333333333,7897690.65048208,1167895.826287966,6375.307573041738,1.0,0.6,0.02,0.03,0.8000000000000002,1156.0721698004502,10516.437983599932,4304.612457027177,64548782.50575117,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,7.127563111207018,181.57377323883168,561671.6591650153,9029019.675925892,5280793.411829487,222844.0592256384,11059.404809270907,-0.06511175178367987,0.0001299179051128199,-1.01257076797386e-10,-4.5557195941607155e-08,3.8378251095612846e-08,5.05835686957344,6.122750580675415,0.0,0.24354316555410918,5.939068063255153,4.97018273588213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,45236.90021932165,0.0,0.0,0.0,0.0,0.0,0.28795703544898726,0.05109451383407515,526.5971138506992,13.0,12.708333333333334,2026-09-28 03:09:19 UTC
306.0,0.00012676596847281666,2564.5227368877363,29203788.302165475,91.41411133698467,1.0,1946.9166666666667,738.4166666666666,5437.25,7923096.602018156,1167895.826287966,6388.455260067377,1.0,0.6,0.02,0.03,0.8000000000000002,1151.3320742695018,10521.624058675814,4304.612457027177,64502006.04668472,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,7.437871973390087,181.63083149910906,562230.9241218617,9052353.009259226,5322453.565805483,222844.0592256384,11059.404809270907,-0.06060312990975339,0.00013083443048256117,-1.0034758209561308e-10,-4.307366907596588e-08,3.758274639646212e-08,5.648767767459488,6.462114434852708,0.0,1.0821759259259258,6.268251001807127,4.740095530948418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,41660.15397599523,0.0,0.0,0.0,0.0,0.0,0.3103088621830681,0.057058260277368565,559.2649568463754,13.333333333333334,12.75,2026-09-28 04:09:19 UTC
307.0,0.0001267463718418472,2564.734465861761,29193671.15648338,91.38217021713298,1.0,1965.5,738.4166666666666,5418.666666666667,7948502.553554233,1167895.826287966,6401.511409336253,1.0,0.6,0.02,0.03,0.8000000000000002,1145.7676338682315,10526.566272273607,4304.612457027177,64457496.67807428,1000.0,389.53903526661753,482.3310412545101,138.94973334992713,138.94973334992713,7.779019871646952,181.70018143030447,562800.858624592,9075686.34259256,5376510.145595296,222844.0592256384,11059.404809270907,-0.05497105665396331,0.00013192187046936278,-1.0095391189679503e-10,-3.3682833115259804e-08,3.715589021643003e-08,6.865643188342994,6.653914214318395,0.0,1.512083190095491,6.454296787888843,5.564440401270201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.583333333333332,0.0,0.0,54056.57978981387,0.0,0.0,0.0,0.0,0.0,0.34114789825686564,0.06934993119538378,569.934502730135,18.583333333333332,12.791666666666666,2026-09-28 05:09:19 UTC
