charter_id,owner,branches,pending_tokens,daily_tokens_now,net_exit_ETH_now,future_exit_pressure,one_day_break_even_price_ratio,one_day_max_price_fall,future_resolution_fee,elapsed_days,timestamp_utc
632,0x0bd3e9685620b6ab0c8147f745db21f796d107d2,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
632,0x0bd3e9685620b6ab0c8147f745db21f796d107d2,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
633,0x8246ab2e55024c6c5d87224ed74a5d841f38ca7c,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
633,0x8246ab2e55024c6c5d87224ed74a5d841f38ca7c,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
634,0xe8e4eb3fe4a93b45ddc4589abdd8f8e006d0533d,2,13144.29672310416,1273.8853503184714,1.3701721004486125,quiet,0.9151793419158938,0.08482065808410622,0.02040532652164011,1,2026-09-17T00:44:57+00:00
634,0xe8e4eb3fe4a93b45ddc4589abdd8f8e006d0533d,2,13144.29672310416,1273.8853503184714,1.3701721004486125,1m_gross_bank_exits,2.240893910751904,-1.240893910751904,0.6,1,2026-09-17T00:44:57+00:00
635,0x566728378f45c29997a45eaa9c9d777bba3f9918,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
635,0x566728378f45c29997a45eaa9c9d777bba3f9918,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
636,0x8e723d261cccd5c0fbd90ed342ea600cc72fd65c,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
636,0x8e723d261cccd5c0fbd90ed342ea600cc72fd65c,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
637,0x7020ae2927743071336877c3c1f97ad79e4b74f3,2,1261.8180945433323,1273.8853503184714,0.13161704060370993,quiet,0.5086037814875968,0.4913962185124032,0.020122839462223763,1,2026-09-17T00:44:57+00:00
637,0x7020ae2927743071336877c3c1f97ad79e4b74f3,2,1261.8180945433323,1273.8853503184714,0.13161704060370993,1m_gross_bank_exits,1.245896967567118,-0.2458969675671181,0.6,1,2026-09-17T00:44:57+00:00
638,0x083b52e2a78ef8ca34d3387812c3ae29e0a3bde4,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
638,0x083b52e2a78ef8ca34d3387812c3ae29e0a3bde4,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
639,0x09bb1891aa97ebb1733db9561d600307dfaa0f10,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
639,0x09bb1891aa97ebb1733db9561d600307dfaa0f10,1,630.2592838398112,636.9426751592357,0.06574267160404361,1m_gross_bank_exits,1.2452802676118608,-0.24528026761186084,0.6,1,2026-09-17T00:44:57+00:00
640,0x79c5146bd916944b4f4aee4c2447644be2b78e0f,1,630.2592838398112,636.9426751592357,0.06574267160404361,quiet,0.5083362944315335,0.4916637055684665,0.02010278006243692,1,2026-09-17T00:44:57+00:00
