address,side,canonical_tokens,canonical_ETH,charter_owner,bought_license_in_window,deposited_in_window,tx
0xf24022ba0fea5926d30fba8fece6d7a852732989,buy,5035.009011460766,0.4851,True,False,False,0xf2ee2b135b665d9d465ba6f52595900053f9be3cd7387260efbe8aad732c2d44
0xf24022ba0fea5926d30fba8fece6d7a852732989,buy,4027.055335958328,0.38808,True,False,False,0xe6a25c2a70dbcaa42b001b7b95ece842b837f137d20707ea84df06b69785dc64
0x5f1d998a2681d13e41b16276640535ae1f422bbe,sell,1732.471873466242,0.16368816034017583,False,False,False,0x86768273d00e34bc430151e73fbdcac4afd4e1e6dc4218bee668ca7d8915d0a5
0x90738366a044c13ea0a1393d1761d7625ed3f0a9,sell,381.2315171602271,0.036017715690508025,False,False,False,0x59ad07c5e03822898f4b609fefbc16c8dab4fe35ba495adbea532320ce9c0bc7
0x6f7a08594370b39d23f87913e8527a433e415c7a,sell,104.03,0.009828347970217172,False,False,False,0x221fc7fcaa0ee6e14828a5f9e3525ffabe17fb90e6e65d493f79332e7556f4e7
0x2803c2df4cbfb581b03f5857ebc55c47f549d65a,buy,105.69142474174156,0.010188055905115088,False,False,False,0xd6f3e30853262e54d6a6eef50c267c4cc0172e91dad159db03ae9c41ea09d0a1
0x67ff4f9ab75d73cc4abd1414089fecd8e27714ba,buy,1006.4613542297217,0.09702,False,False,False,0x3de8ff62c2e6591e6b655c5fc1d89e5e933f4f8b44d7e47df3160b17a36114bc
0xef730526582a5b6ace5506a6c16f960b29049f71,buy,254.62089100859185,0.024545534124694433,False,False,False,0x789b64eba18b755975892ca22e5a8f0dbfd321382b69179b49b206b3fb5a9652
0x96477abe876a3e5474e4913249da69e26e5e2728,buy,1710.8402954267717,0.164934,False,False,False,0x29ff5722a5c3000a59439c96352347f5226eda6c6857b5411eff4d224f189a27
0x1b36374d5a26c45726632162188f7162dcf39639,buy,13.773525294689588,0.0013279,False,False,False,0xf71de79306839e863dbdae403dd122e10a552a27575cb1bfad5e1a9e9604b80a
